plant_id,plant_installation_date,plant_name,sector,state,city,area,user_id,user_name,user_mobile,user_email,wind_speed,wind_direction,wind_speed_category,wind_direction_category,generator_speed,installation_year,theoretical_power,power_output,product_type1_wind_turbine,product_type2_tower_structure,product_type3_power_inverter,product_type4_controller_unit,total_num_of_products,installation_type,installation_cost,total_cost,User_Advantage
P_009461,2025-03-11,Mahbubnagar Wind Farm VIII,Private,Telangana,Mahbubnagar,Semi-Urban,U_000537,Abha Rao,7812066892,rao.abha412@gmail.com,10.27,122,Moderate,East,10.49,2025,7.25,8.05,8,0,12,11,31,Professional,75000,4575000,profit
P_009462,2024-06-02,Hanuman Kollam Climate Base,Co-operative,Kerala,Kollam,Rural,U_000316,Thomas Shaikh,9903650494,thomass1981@outlook.com,5.39,263,Light Breeze,West,14.14,2024,2.75,3.06,6,6,6,10,28,Professional,75000,4140000,profit
P_009463,2023-09-24,Kolar Wind Farm V,Industrial,Karnataka,Kolar,Semi-Urban,U_001135,Jagvi Jain,7014418716,jagvi_jain@hotmail.com,5.79,240,Light Breeze,West,9.83,2023,5.22,5.8,19,19,22,0,60,Professional,75000,10190000,profit
P_009464,2024-08-22,Kerala Breeze Grid,Government (MNRE),Kerala,Kanhangad,Rural,U_000666,Gautam Garg,8157441718,g.garg2009@gmail.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,24,25,27,76,Professional,75000,9930000,no_change
P_009465,2024-12-20,Kerala TradeWind Vidyut,Private,Kerala,Kollam,Urban,U_000501,Pratyush Grover,7140066552,pgrover10@hotmail.com,7.36,325,Light Breeze,North,12.24,2024,4.16,4.62,10,10,10,14,44,Professional,75000,6620000,profit
P_009466,2024-10-28,Tulja Satara Nimbus Depot,Private,Maharashtra,Satara,Semi-Urban,U_000462,Nirja Ganguly,9104393369,nirja9113@hotmail.com,9.04,287,Moderate,West,12.2,2024,19.42,21.58,25,25,0,30,80,Professional,75000,12650000,profit
P_009467,2025-12-10,Pune Wind Farm VI,Industrial,Maharashtra,Pune,Urban,U_001478,Gabriel Jindal,7997034336,jindal.gabriel509@hotmail.com,9.21,0,Moderate,North,13.05,2025,6.72,7.47,9,9,12,10,40,Professional,75000,6090000,profit
P_009468,2024-08-12,Madhya Nimbus Farm,Commercial,Madhya Pradesh,Singrauli,Rural,U_000458,Anvi Gupta,9619986221,a.gupta1971@gmail.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,10,13,15,38,Professional,75000,4880000,no_change
P_009469,2024-12-03,Kadapa Wind Farm VIII,Commercial,Andhra Pradesh,Kadapa,Rural,U_000797,Ojasvi Gupta,8149621740,ojasvig1980@hotmail.com,12.52,258,Moderate,West,17.22,2024,68.39,75.99,29,29,0,31,89,Professional,75000,14275000,profit
P_009470,2023-03-01,Sri Sikar Whirl Corridor,Industrial,Rajasthan,Sikar,Urban,U_000372,Anirudh Das,7253984216,a.das1991@hotmail.com,11.51,251,Moderate,West,14.6,2023,8.89,9.88,5,5,9,6,25,Professional,75000,3745000,profit
P_009471,2025-11-05,Maharashtra Tejas Cluster,Private,Maharashtra,Nagpur,Semi-Urban,U_000449,Lipika Siddiqui,8081962595,siddiqui.lipika210@yahoo.com,7.7,80,Light Breeze,East,13.03,2025,15.46,17.18,27,27,30,27,111,Self,0,8820000,profit
P_009472,2024-07-12,Shakti Fazilka Prana Division,Co-operative,Punjab,Fazilka,Semi-Urban,U_001090,Vaishnavi Rathore,9067049104,vaishnavi.rathore58@gmail.com,4.37,254,Light Breeze,West,14.01,2024,7.31,8.12,29,29,31,33,122,Professional,75000,18670000,profit
P_009473,2024-06-09,Jagannath Kadapa Force Generation,Co-operative,Andhra Pradesh,Kadapa,Rural,U_000145,Krish Balakrishnan,8891783278,k.balakrishnan1981@outlook.com,12.09,230,Moderate,West,12.19,2024,13.11,14.57,12,12,14,15,53,Professional,75000,8025000,profit
P_009474,2021-04-10,Jagannath Baran Marut Operations,Commercial,Rajasthan,Baran,Rural,U_000360,Hardik Shukla,9149816463,hshukla32@outlook.com,8.89,105,Moderate,East,12.31,2021,11.9,13.22,22,0,22,22,66,Self,0,5280000,profit
P_009475,2021-06-14,Maharashtra Atmos Plains,Industrial,Maharashtra,Latur,Urban,U_000620,Deepa Krishnamurthy,8557135729,deepa.krishnamurthy37@outlook.com,9.63,197,Moderate,South,12.63,2021,58.99,39.18,27,27,30,27,111,Professional,75000,17145000,loss
P_009476,2023-06-13,Rajasthan Flow Block,Industrial,Rajasthan,Jaisalmer,Rural,U_000994,Theodore Narayanan,7600856224,theodore7647@yahoo.com,6.78,235,Light Breeze,West,12.3,2023,6.42,7.13,13,13,15,16,57,Self,0,4370000,profit
P_009477,2025-10-21,Guru Moga Breeze Grid,Private,Punjab,Moga,Urban,U_000248,Mohammed Saxena,9295132052,mohammed.saxena83@yahoo.com,8.51,16,Moderate,North,13.76,2025,10.54,11.71,16,16,16,21,69,Professional,75000,10445000,profit
P_009478,2023-03-15,Rajasthan Gale Depot,Private,Rajasthan,Tonk,Rural,U_001344,Darpan Balakrishnan,9863261961,darpan9426@hotmail.com,0.0,0,NA,NA,0.0,2023,0.0,0.0,0,26,27,0,53,Professional,75000,7675000,no_change
P_009479,2022-03-18,Ayyappa Vidisha Vortex Corridor,Private,Madhya Pradesh,Vidisha,Semi-Urban,U_000730,Naksh More,8003942096,nmore7@yahoo.com,5.76,57,Light Breeze,East,16.82,2022,8.56,9.51,21,21,24,23,89,Self,0,6960000,profit
P_009480,2024-05-24,Mahesh Aurangabad Anila Urja,Private,Maharashtra,Aurangabad,Urban,U_001141,Hemangini Qureshi,7108687520,qureshi.hemangini653@outlook.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,15,18,20,53,Professional,75000,6855000,no_change
P_009481,2023-06-01,Fazilka Wind Farm IV,Private,Punjab,Fazilka,Semi-Urban,U_001437,Yashica Mathur,8230844433,y.mathur1975@hotmail.com,2.79,250,Calm,West,13.13,2023,3.8,2.54,23,23,25,27,98,Professional,75000,14950000,loss
P_009482,2025-10-20,Tamil Anila Operations,Industrial,Tamil Nadu,Chennai,Rural,U_000191,Lajita Ali,8770116217,lajita_ali@hotmail.com,4.96,212,Light Breeze,South,15.87,2025,3.81,4.23,12,12,15,13,52,Self,0,4050000,profit
P_009483,2022-10-24,Thiruvananthapuram Wind Farm IV,Government (MNRE),Kerala,Thiruvananthapuram,Urban,U_001357,Faraj Ahmed,9896332447,faraja1995@gmail.com,12.3,3,Moderate,North,15.96,2022,59.94,40.97,24,24,28,29,105,Professional,75000,15945000,loss
P_009484,2024-07-12,Rajasthan Updraft Urja,Industrial,Rajasthan,Kota,Rural,U_000840,Lila Tripathi,9240490850,l.tripathi1973@hotmail.com,9.09,243,Moderate,West,11.8,2024,26.16,29.07,27,27,32,32,118,Self,0,9090000,profit
P_009485,2025-11-05,Jai Porbandar Cumulus Installation,Commercial,Gujarat,Porbandar,Rural,U_000270,Luke Biswas,7306564778,luke_biswas@gmail.com,6.6,208,Light Breeze,South,17.83,2025,5.11,5.68,8,0,9,11,28,Professional,75000,4170000,profit
P_009486,2023-08-19,Datta Ajmer Anila Reserve,Private,Rajasthan,Ajmer,Semi-Urban,U_000764,Panini Nayak,9804522103,pnayak73@yahoo.com,13.31,253,Moderate,West,14.31,2023,32.22,35.8,20,20,22,22,84,Professional,75000,12880000,profit
P_009487,2022-02-25,Punjab Samir Base,Industrial,Punjab,Phagwara,Rural,U_001153,Omaja Malhotra,8041939561,omaja.malhotra85@yahoo.com,0.0,0,NA,NA,0.0,2022,0.0,0.0,0,21,24,26,71,Professional,75000,9225000,no_change
P_009488,2024-09-21,Hyderabad Wind Farm III,Industrial,Telangana,Hyderabad,Rural,U_000991,Chasmum Mali,7710193577,c.mali1990@hotmail.com,7.92,189,Light Breeze,South,14.57,2024,17.83,10.23,14,14,15,19,62,Professional,75000,9340000,loss
P_009489,2021-07-18,Telangana Breath Base,Private,Telangana,Mahbubnagar,Semi-Urban,U_001155,Bhavini Sen,7041716793,bsen63@outlook.com,0.0,0,NA,NA,0.0,2021,0.0,0.0,0,26,0,26,52,Professional,75000,6760000,no_change
P_009490,2023-01-01,Tamil Tejas Ridge,Government (MNRE),Tamil Nadu,Ooty,Urban,U_000309,Anusha Karthik,7286854786,anushak1992@yahoo.com,12.49,190,Moderate,South,15.3,2023,37.55,41.72,18,18,20,20,76,Professional,75000,11640000,profit
P_009491,2023-09-27,Renuka Akola Velocity Harvest,Commercial,Maharashtra,Akola,Urban,U_001032,Turvi Mahajan,8240227932,tmahajan72@gmail.com,8.88,268,Moderate,West,11.52,2023,12.61,14.01,18,18,21,18,75,Professional,75000,11565000,profit
P_009492,2021-04-04,Punjab Drift Infrastructure,Industrial,Punjab,Fazilka,Semi-Urban,U_001043,Vrishti Chatterjee,8776769162,v.chatterjee1992@outlook.com,4.83,30,Light Breeze,North,14.72,2021,2.76,3.07,10,10,13,15,48,Professional,75000,7130000,profit
P_009493,2025-09-19,Moga Wind Farm IX,Private,Punjab,Moga,Urban,U_000958,Harrison Malhotra,9882685993,harrison.malhotra57@hotmail.com,2.73,225,Calm,West,14.33,2025,3.36,2.38,20,20,25,20,85,Professional,75000,13075000,loss
P_009494,2022-11-04,Gwalior Wind Farm VIII,Government (MNRE),Madhya Pradesh,Gwalior,Urban,U_000214,Yochana Kumar,7666085887,yochana.kumar1@hotmail.com,8.62,109,Moderate,East,16.46,2022,4.37,4.86,5,5,6,10,26,Professional,75000,3760000,profit
P_009495,2022-09-16,Punjab Sky Systems,Commercial,Punjab,Pathankot,Rural,U_000282,Upkaar Thakur,8508915318,uthakur30@outlook.com,0.0,0,NA,NA,0.0,2022,0.0,0.0,0,27,28,30,85,Professional,75000,11115000,no_change
P_009496,2021-10-25,Faridkot Wind Farm X,Co-operative,Punjab,Faridkot,Semi-Urban,U_000546,Farhan Kandpal,8456863706,farhan.kandpal59@gmail.com,12.09,19,Moderate,North,15.03,2021,32.36,35.95,20,20,24,21,85,Self,0,6670000,profit
P_009497,2024-08-09,Karnataka Airflow Base,Private,Karnataka,Tumkur,Urban,U_000760,Chasmum Joshi,9599448232,chasmum7607@outlook.com,6.89,254,Light Breeze,West,13.18,2024,3.59,3.99,7,7,8,0,22,Professional,75000,3740000,profit
P_009498,2023-07-13,Renuka Buldhana Pulse Cluster,Industrial,Maharashtra,Buldhana,Urban,U_000643,Eesha Bose,8514211885,eesha_bose@hotmail.com,8.86,186,Moderate,South,14.68,2023,22.33,24.81,21,21,23,21,86,Professional,75000,13290000,profit
P_009499,2021-03-28,Madhya Wind Power,Private,Madhya Pradesh,Morena,Rural,U_000123,Girik Pillai,9374040832,pillai.girik396@hotmail.com,7.07,134,Light Breeze,East,14.7,2021,8.44,9.38,21,21,26,21,89,Professional,75000,13695000,profit
P_009500,2023-03-27,Kerala Sameer Sector,Commercial,Kerala,Thiruvananthapuram,Urban,U_001411,Udant Gokhale,9427289922,udant.gokhale55@gmail.com,9.73,342,Moderate,North,14.66,2023,26.11,29.01,24,24,27,24,99,Professional,75000,15285000,profit
P_009501,2023-02-20,Karnataka Surge Commons,Industrial,Karnataka,Bidar,Urban,U_000990,Libni Rajput,8580226427,libni3757@hotmail.com,8.62,155,Moderate,South,13.15,2023,10.63,11.81,17,17,17,17,68,Professional,75000,10540000,profit
P_009502,2023-11-16,Akola Wind Farm III,Private,Maharashtra,Akola,Semi-Urban,U_000630,Yug Saxena,7858454755,yug.saxena79@gmail.com,7.27,63,Light Breeze,East,18.79,2023,5.12,5.69,10,10,11,11,42,Self,0,3290000,profit
P_009503,2022-08-22,Gujarat Stream Estate,Commercial,Gujarat,Bharuch,Rural,U_000448,Irya Saini,9599140641,irya.saini18@gmail.com,13.39,184,Moderate,South,15.39,2022,72.84,80.93,25,25,25,26,101,Professional,75000,15605000,profit
P_009504,2024-08-22,Andhra Pressure Park,Government (MNRE),Andhra Pradesh,Machilipatnam,Urban,U_000709,Chanchal Lal,9392683140,clal20@outlook.com,13.98,226,Moderate,West,16.0,2024,100.76,68.83,23,23,24,23,93,Professional,75000,14395000,loss
P_009505,2025-03-02,Gauri Faridkot Pressure Project,Industrial,Punjab,Faridkot,Urban,U_001023,Faris Gupta,8551152964,f.gupta1991@gmail.com,7.54,85,Light Breeze,East,10.24,2025,4.41,4.9,10,10,10,0,30,Professional,75000,5150000,profit
P_009506,2024-08-11,Tamil Cirrus Project,Government (MNRE),Tamil Nadu,Coimbatore,Semi-Urban,U_000534,Theodore Biswas,8996960510,theodore4339@yahoo.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,17,18,17,52,Professional,75000,6850000,no_change
P_009507,2024-03-19,Gujarat Lift Site,Private,Gujarat,Porbandar,Rural,U_000212,Anmol Jain,9993240225,anmol2077@gmail.com,5.6,136,Light Breeze,South,10.28,2024,2.79,3.1,10,10,14,10,44,Professional,75000,6740000,profit
P_009508,2025-01-26,Om Hoshiarpur Lift Plant,Private,Punjab,Hoshiarpur,Semi-Urban,U_001154,Krishna Sanyal,9164291090,krishna_sanyal@outlook.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,15,20,0,35,Professional,75000,5025000,no_change
P_009509,2022-11-26,Proddatur Wind Farm V,Co-operative,Andhra Pradesh,Proddatur,Rural,U_000655,Aradhana Ansari,9206361716,aradhana.ansari96@gmail.com,6.5,159,Light Breeze,South,12.14,2022,3.41,3.79,10,10,10,14,44,Professional,75000,6620000,profit
P_009510,2025-11-08,Om Rajkot Wind Operations,Co-operative,Gujarat,Rajkot,Semi-Urban,U_000923,Lila Mishra,7198465352,mishra.lila125@gmail.com,12.48,330,Moderate,North,11.81,2025,23.62,26.24,22,22,22,27,93,Professional,75000,14165000,profit
P_009511,2023-05-28,Amba Jabalpur Stratus Station,Government (MNRE),Madhya Pradesh,Jabalpur,Rural,U_001357,Faraj Ahmed,9896332447,faraja1995@gmail.com,7.51,360,Light Breeze,North,13.53,2023,20.13,22.37,27,27,28,0,82,Professional,75000,14040000,profit
P_009512,2025-04-27,Thrissur Wind Farm VII,Commercial,Kerala,Thrissur,Urban,U_000980,Aryan More,9058798526,aryan_more@gmail.com,11.52,49,Moderate,East,11.86,2025,32.62,36.25,26,26,30,31,113,Professional,75000,17185000,profit
P_009513,2024-02-14,Tridev Tumkur Motion Campus,Commercial,Karnataka,Tumkur,Semi-Urban,U_000090,Upadhriti Salunkhe,9113794084,upadhriti3725@outlook.com,10.27,60,Moderate,East,14.42,2024,27.31,30.34,29,29,30,34,122,Professional,75000,18640000,profit
P_009514,2023-03-19,Bhairav Erode Velocity Array,Government (MNRE),Tamil Nadu,Erode,Urban,U_000446,Amara Thakur,8108633746,athakur97@hotmail.com,10.69,214,Moderate,South,14.2,2023,7.8,8.67,8,0,12,8,28,Professional,75000,4260000,profit
P_009515,2024-12-05,Patiala Wind Farm IV,Industrial,Punjab,Patiala,Rural,U_001138,Devansh Bindra,9794814424,d.bindra1988@gmail.com,8.03,223,Moderate,South,19.48,2024,20.67,22.97,22,22,25,0,69,Professional,75000,11735000,profit
P_009516,2024-07-13,Nagpur Wind Farm VIII,Private,Maharashtra,Nagpur,Urban,U_000380,Lopa Saxena,9968591304,lsaxena60@outlook.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,7,10,12,29,Professional,75000,3695000,no_change
P_009517,2024-06-18,Nellore Wind Farm I,Co-operative,Andhra Pradesh,Nellore,Semi-Urban,U_000576,Udarsh Bansal,7150499084,udarsh_bansal@outlook.com,3.05,253,Light Breeze,West,15.49,2024,3.35,3.72,28,28,31,30,117,Professional,75000,17975000,profit
P_009518,2024-01-14,Punjab Force Corridor,Co-operative,Punjab,Rajpura,Urban,U_001169,Warhi Shah,8982519617,shah.warhi913@hotmail.com,7.56,337,Light Breeze,North,16.65,2024,8.34,9.27,12,0,15,14,41,Professional,75000,6195000,profit
P_009519,2021-07-18,Jalandhar Wind Farm IX,Commercial,Punjab,Jalandhar,Semi-Urban,U_001498,Nirja Acharya,7735952464,nirja_acharya@yahoo.com,7.85,233,Light Breeze,West,14.15,2021,24.38,27.09,28,28,33,33,122,Professional,75000,18560000,profit
P_009520,2025-10-03,Ongole Wind Farm IV,Commercial,Andhra Pradesh,Ongole,Urban,U_001414,Eesha Sawant,9920422960,eeshas1989@hotmail.com,13.39,139,Moderate,South,17.17,2025,73.6,81.78,25,0,27,25,77,Professional,75000,11895000,profit
P_009521,2024-09-01,Amba Tiruchirappalli Breeze Valley,Commercial,Tamil Nadu,Tiruchirappalli,Rural,U_000966,Tristan Roy,8578158808,tristanr1992@yahoo.com,5.84,225,Light Breeze,West,11.96,2024,7.53,8.37,28,0,31,28,87,Professional,75000,13425000,profit
P_009522,2024-11-05,Subramani Gwalior Airflow Complex,Private,Madhya Pradesh,Gwalior,Rural,U_000650,Ekaraj Rao,8459171343,rao.ekaraj148@hotmail.com,6.68,312,Light Breeze,West,14.25,2024,8.02,8.91,23,23,25,23,94,Professional,75000,14530000,profit
P_009523,2025-12-25,Faridkot Wind Farm VII,Commercial,Punjab,Faridkot,Semi-Urban,U_001432,David Srivastava,9889050261,davids1992@gmail.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,9,12,14,35,Professional,75000,4485000,no_change
P_009524,2024-05-22,Sri Rewa Tejas Campus,Industrial,Madhya Pradesh,Rewa,Rural,U_000273,Ekbal Somani,8166062151,somani.ekbal198@yahoo.com,9.99,222,Moderate,South,18.31,2024,10.98,12.2,11,11,13,13,48,Professional,75000,7300000,profit
P_009525,2022-10-07,Tirur Wind Farm IV,Private,Kerala,Tirur,Rural,U_000653,Wriddhish Ibrahim,9439676137,ibrahim.wriddhish868@gmail.com,11.74,218,Moderate,South,11.87,2022,11.45,12.72,9,0,10,0,19,Professional,75000,3375000,profit
P_009526,2025-11-25,Nagercoil Wind Farm V,Commercial,Tamil Nadu,Nagercoil,Rural,U_000807,Charles Ansari,9706870142,charles4002@outlook.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,5,5,9,19,Professional,75000,2395000,no_change
P_009527,2025-07-27,Tamil Gale Harvest,Co-operative,Tamil Nadu,Kanyakumari,Semi-Urban,U_001131,Nathaniel Nikam,7397842382,nathaniel_nikam@yahoo.com,11.54,205,Moderate,South,14.97,2025,36.82,24.6,13,13,16,15,57,Professional,75000,8675000,loss
P_009528,2023-05-01,Hanuman Bodhan Flow Valley,Commercial,Telangana,Bodhan,Rural,U_000845,Ikshita Chakraborty,7545483152,chakraborty.ikshita792@outlook.com,16.15,329,Strong,North,12.85,2023,17.92,19.91,8,8,9,10,35,Professional,75000,5305000,profit
P_009529,2023-06-16,Tamil Prana Division,Government (MNRE),Tamil Nadu,Hosur,Semi-Urban,U_000672,Gagan Joshi,8287498977,joshi.gagan143@yahoo.com,11.15,183,Moderate,South,19.89,2023,21.19,23.54,11,11,15,16,53,Self,0,3910000,profit
P_009530,2021-01-28,Trimurti Chhindwara Draft Infrastructure,Commercial,Madhya Pradesh,Chhindwara,Semi-Urban,U_000640,Darsh Sethi,7470019366,dsethi96@outlook.com,5.24,36,Light Breeze,North,14.36,2021,5.78,6.42,25,25,27,29,106,Professional,75000,16190000,profit
P_009531,2022-07-14,Kanyakumari Wind Farm IV,Commercial,Tamil Nadu,Kanyakumari,Urban,U_000543,Laban Joshi,7311295281,laban.joshi55@hotmail.com,7.17,222,Light Breeze,South,14.21,2022,14.52,16.13,24,24,24,25,97,Professional,75000,14985000,profit
P_009532,2025-01-20,Tulja Khanna Spiral Unit,Government (MNRE),Punjab,Khanna,Urban,U_000877,Ekavir Syed,9439424570,ekavirs1997@gmail.com,4.66,155,Light Breeze,South,16.62,2025,2.09,2.32,10,10,14,11,45,Professional,75000,6845000,profit
P_009533,2022-04-27,Dattatreya Kottayam TradeWind Infrastructure,Private,Kerala,Kottayam,Semi-Urban,U_000752,Pranit Kandpal,9393291962,pranitk1986@hotmail.com,10.44,29,Moderate,North,11.66,2022,11.66,12.95,10,10,15,13,48,Professional,75000,7190000,profit
P_009534,2022-07-25,Kerala Spiral Station,Private,Kerala,Kochi,Urban,U_000606,Maanav Parmar,7378975844,maanav_parmar@outlook.com,12.52,186,Moderate,South,14.45,2022,25.57,28.41,13,13,14,15,55,Professional,75000,8405000,profit
P_009535,2022-10-09,Bholenath Sikar Samir Facility,Co-operative,Rajasthan,Sikar,Rural,U_001280,Maya Shinde,8348819302,maya_shinde@outlook.com,11.86,179,Moderate,South,11.13,2022,24.93,27.7,16,16,20,21,73,Professional,75000,10985000,profit
P_009536,2025-12-06,Bathinda Wind Farm IV,Co-operative,Punjab,Bathinda,Urban,U_001459,Suhani Hussain,9830266074,s.hussain2007@yahoo.com,0.0,0,NA,NA,0.0,2025,0.0,0.0,0,6,8,11,25,Professional,75000,3165000,no_change
P_009537,2024-11-12,Nizamabad Wind Farm VII,Government (MNRE),Telangana,Nizamabad,Semi-Urban,U_001099,Aradhana Arora,9620871898,aarora51@yahoo.com,8.73,123,Moderate,East,10.85,2024,15.97,17.74,22,0,22,26,70,Self,0,5400000,profit
P_009538,2025-10-12,Gujarat Air Grid,Commercial,Gujarat,Surat,Urban,U_000829,Rajata Aggarwal,9151246564,rajata.aggarwal93@yahoo.com,8.88,81,Moderate,East,17.07,2025,21.04,23.38,23,23,23,25,94,Self,0,7420000,profit
P_009539,2025-01-05,Manjeri Wind Farm V,Co-operative,Kerala,Manjeri,Rural,U_000706,Hredhaan Kapoor,7887158658,h.kapoor1985@gmail.com,13.38,0,Moderate,North,12.93,2025,29.32,32.58,23,23,23,28,97,Professional,75000,14785000,profit
P_009540,2023-03-16,Bhopal Wind Farm VIII,Co-operative,Madhya Pradesh,Bhopal,Semi-Urban,U_000448,Irya Saini,9599140641,irya.saini18@gmail.com,3.15,59,Light Breeze,East,12.92,2023,2.52,2.8,20,20,24,25,89,Professional,75000,13465000,profit
P_009541,2021-11-20,Karnataka Cumulus Valley,Industrial,Karnataka,Hospet,Rural,U_000645,Rajata Gohil,8626430955,gohil.rajata500@gmail.com,8.59,167,Moderate,South,15.12,2021,37.52,26.82,26,26,30,27,109,Self,0,8590000,loss
P_009542,2023-10-19,Visakhapatnam Wind Farm VII,Industrial,Andhra Pradesh,Visakhapatnam,Semi-Urban,U_001108,Rachita Mahajan,8502557740,rachitam1980@yahoo.com,9.68,277,Moderate,West,12.12,2023,18.86,20.95,21,21,26,25,93,Self,0,7140000,profit
P_009543,2025-12-06,Mahadev Guntur Zephyr Terminal,Government (MNRE),Andhra Pradesh,Guntur,Semi-Urban,U_000489,Timothy Das,9005651054,timothyd1994@outlook.com,13.31,350,Moderate,North,14.35,2025,51.34,57.05,29,29,29,33,120,Professional,75000,18400000,profit
P_009544,2023-10-05,Karnataka Breeze Zone,Private,Karnataka,Bangalore,Semi-Urban,U_000259,Gauri Arora,9367172491,gauria1980@gmail.com,11.31,161,Moderate,South,9.69,2023,29.16,32.4,28,28,28,0,84,Professional,75000,14420000,profit
P_009545,2023-08-05,Maharashtra Nimbus Grid,Co-operative,Maharashtra,Pune,Urban,U_000050,Frado Bindra,9728088119,bindra.frado870@outlook.com,2.0,231,Calm,West,10.41,2023,0.57,0.63,20,20,24,23,87,Professional,75000,13255000,profit
P_009546,2023-02-25,Eluru Wind Farm III,Co-operative,Andhra Pradesh,Eluru,Rural,U_000585,Rajeshri Chavan,7430988833,chavan.rajeshri144@outlook.com,8.56,59,Moderate,East,15.44,2023,26.06,28.96,25,0,28,30,83,Professional,75000,12555000,profit
P_009547,2024-02-11,Durga Dindigul Flow Terminal,Industrial,Tamil Nadu,Dindigul,Rural,U_001318,Nidra Salunkhe,7016128837,n.salunkhe1982@yahoo.com,0.0,0,NA,NA,0.0,2024,0.0,0.0,0,12,16,0,28,Professional,75000,4020000,no_change
P_009548,2025-10-03,Tiruchirappalli Wind Farm X,Commercial,Tamil Nadu,Tiruchirappalli,Semi-Urban,U_001129,Omya Pai,8686770816,omya9117@outlook.com,10.51,302,Moderate,West,17.4,2025,25.79,28.66,15,15,16,18,64,Professional,75000,9750000,profit
P_009549,2023-11-27,Karnataka Wave Urja,Commercial,Karnataka,Udupi,Semi-Urban,U_000918,Dakshesh Kamat,8813540499,dakshesh.kamat48@yahoo.com,7.34,8,Light Breeze,North,15.26,2023,9.78,10.87,23,23,26,28,100,Professional,75000,15190000,profit
P_009550,2023-07-10,Amba Koyilandy Force Zone,Industrial,Kerala,Koyilandy,Rural,U_000696,Urvashi Tiwari,8677639156,urvashi4834@yahoo.com,10.26,225,Moderate,West,16.04,2023,35.68,39.64,21,21,25,24,91,Professional,75000,13875000,profit
P_009551,2021-07-12,Porbandar Wind Farm X,Commercial,Gujarat,Porbandar,Rural,U_000669,Amara Joshi,7281695283,amara_joshi@outlook.com,8.3,210,Moderate,South,15.18,2021,19.22,21.35,18,18,19,21,76,Professional,75000,11610000,profit
P_009552,2022-07-08,Rajasthan Atmos Commons,Private,Rajasthan,Jodhpur,Urban,U_000681,Balvan Bhat,8791910160,balvanb1995@yahoo.com,12.31,236,Moderate,West,12.37,2022,34.25,38.06,17,17,19,20,73,Professional,75000,11125000,profit
P_009553,2025-01-17,Jai Koratla Marut Division,Government (MNRE),Telangana,Koratla,Semi-Urban,U_000208,Avi Mathur,9076590954,avi_mathur@gmail.com,10.73,135,Moderate,South,9.28,2025,35.98,12.08,17,17,18,18,70,Professional,75000,10780000,loss
